Id,AB,AF,AH,AM,AR,AX,AY,AZ,BC,BD ,BN,BP,BQ,BR,BZ,CB,CC,CD ,CF,CH,CL,CR,CS,CU,CW ,DA,DE,DF,DH,DI,DL,DN,DU,DV,DY,EB,EE,EG,EH,EJ,EL,EP,EU,FC,FD ,FE,FI,FL,FR,FS,GB,GE,GF,GH,GI,GL,Target
9ba8bfa26e8a,2.615076,68826.57144,1022.401764,288.05816400000003,97.664256,77.07329999999999,0.306936,70.557192,54.734064,46246.7592,211.86,2259.353088,1018.26324,5992.1394,3089.188524,959.430108,8.7801192,613.056384,280.295052,0.2340239999999999,12.6027,4.1607,400.070484,15.756552,84.36768000000001,1191.6566400000002,4439.39952,2.86416,5.608116,820.10736,1282.65936,236.32876800000005,0.0662112,20.91684,257.768928,190.920816,36.230628,14971.956300000002,0.036504,A,1309.501908,1870.632504,45.940608,298.85184,3.5622,97997.638968,139.192224,2.078748,23.04456,0.8127599999999999,134.172048,3020.591952,205011.72444,213.615168,220.615872,263.736,no_fraud
e253dc2f97c0,3.384216,49056.05232,1022.401764,189.16476,97.664256,49.433220000000006,0.431172,133.400736,81.932424,81716.79816,283.89239999999995,3358.712304,2131.1505,27021.536292,3089.188524,448.447272,8.81287344,1176.451776,534.24288,0.3534239999999999,12.6027,10.1421,514.430136,22.376952,458.122464,506.2236,10823.56428,2.86416,5.116176,1826.96625,1525.2552,284.15135999999995,87.398784,20.91684,142.953408,132.991488,17.559036,18156.229056,14.090544,B,489.940308,1571.9853239999998,45.940608,340.458048,157.87670400000002,77238.092592,143.360052,106.248642612,21.67344,4.226352,166.87788,871.332756,45776.543148,412.8970440000001,1435.885872,1.30275,payment_fraud
e76aa8f0f2e7,6.870984,68388.28524,1022.401764,378.88698,97.664256,69.312816,0.306936,114.94848000000002,358.132824,48327.25932,262.7064,3656.239236,4135.72926,11995.130706,20449.77672,236.02488,5.82805152,1190.722176,143.851464,0.324768,12.6027,6.8085,399.08715000000007,17.014428000000002,418.72291200000006,498.4248,2329.38618,2.86416,4.460256,1657.94787,1329.90144,262.696704,34.76088,20.91684,54.281328,162.59227199999998,16.252992,15961.996356,1.679184,B,826.5319920000001,1379.2271999999998,465.604416,349.98566400000004,76.5873,58805.734008,171.476352,272.76224592,337.3164,0.894036,467.14644,871.332756,62182.848528,435.446304,464.410608,0.3903428639999999,malware_fraud
4652c8c5705c,2.4612480000000003,18449.95416,1022.401764,95.734464,97.664256,48.476448000000005,0.862344,138.24067200000002,14.7588,47207.18916,135.59040000000002,1943.055864,1184.84778,4071.243156,3089.188524,570.981684,8.2484136,881.8155840000001,255.589968,0.257904,12.6027,10.674,459.363432,18.404712,444.333504,475.23792,6503.9097600000005,2.86416,4.952196000000001,1773.4505399999998,1404.18624,326.24179200000003,0.0662112,20.91684,62.905968,80.49038399999999,24.863208,9934.6707,0.036504,A,422.681688,1664.971932,45.940608,230.856192,3.5622,178135.59840000002,109.35586800000002,2.078748,14.34456,0.8127599999999999,189.425928,871.332756,35085.498624,414.459864,757.155648,263.736,no_fraud
2bd50291b64d,1.897212,66520.3308,1022.401764,148.91614800000002,122.898384,44.330436,0.306936,142.626864,77.336112,70322.32308,144.0648,2381.843232,829.04646,3509.6298,3089.188524,768.6249480000001,13.71021984,773.8362239999999,101.2653,0.2340239999999999,12.6027,10.9854,386.931468,22.17834,452.96016,676.00464,5812.31586,2.86416,4.4930520000000005,2015.028,1657.08528,274.079136,3.72438,20.91684,167.210208,81.42336,21.477168,17364.146399999998,1.679184,B,1309.501908,1136.305248,509.53968,357.79968,44.812476,195930.50904,143.955456,52.240587276,5.96472,4.87656,194.337384,2187.104052,24016.041864,327.43311600000004,1814.062464,3.6432,no_fraud
c9f71bcf8be0,4.050804,47829.7512,1022.401764,421.328268,231.386256,75.266064,0.306936,178.85076,14.7588,90856.46328,309.3156,3479.7272760000005,270.99294,5251.7418,3089.188524,2849.283528,6.26230224,1239.717216,385.501488,0.386856,15.04686,9.5184,459.74002800000005,25.620948,84.36768000000001,839.5233599999999,16153.81338,2.86416,4.722624,3252.68892,1336.43952,242.879808,56.693340000000006,20.91684,218.04168,133.670016,62.25476400000001,33083.6124,9.272016,B,148.57128,942.323616,45.940608,2769.109056,104.871168,90350.150976,104.19570000000002,86.383015212,21.82656,13.898196,738.616008,2507.142204,602127.74436,315.734292,258.269952,1.321541604,payment_fraud
58dcdd9d6e89,4.255908,31051.78956,1022.401764,194.776524,150.08328,65.37942000000001,0.306936,110.713536,79.27584,63202.94544,296.604,2414.4496200000003,665.4316200000001,4641.022662,3089.188524,539.87934,9.91652976,868.116,179.54064,0.3677519999999999,14.43582,6.562800000000001,490.976574,18.338508,419.677872,695.0011199999999,2958.12726,2.86416,5.148972,2417.49144,1295.5065599999998,325.996128,36.747216,20.91684,236.692464,144.314424,28.78134,22941.2238,3.577392,B,461.919744,1455.97452,1604.639808,437.447808,80.434476,100289.253288,117.889992,138.25101587999998,19.52976,0.8127599999999999,245.237928,3422.415276,83273.13054,306.31272,1194.714576,0.786648648,no_fraud
948b3f28db47,3.486768,47453.65416,1022.401764,115.914516,97.664256,69.1002,0.3654,85.37949599999999,14.7588,59571.10691999999,275.418,1716.9984719999998,1906.17228,5225.827884,3089.188524,1216.961928,12.723847200000002,964.774176,107.432448,0.253128,12.6027,7.0749,328.26618,22.575564,456.57024,413.35968,12102.86664,2.86416,5.280156,1360.41498,1712.77344,420.740544,7.531524000000001,20.91684,152.494416,110.939328,24.524604,8754.3009,1.387152,B,1309.501908,942.323616,45.940608,227.360448,19.663344,89763.637848,96.25698,39.4598256,17.191200000000002,4.307627999999999,225.257232,871.332756,74386.361016,301.534956,254.134176,1.488263736,no_fraud
1c004f1d37be,3.999528,41419.83912,1022.401764,135.6486,97.664256,46.669212,0.3654,127.80456,53.63769599999999,50202.768,296.604,1790.400996,846.4582800000001,5816.621615999999,3089.188524,1170.087828,8.3585736,1004.921568,66.524916,0.308052,12.6027,9.567,395.969772,17.312345999999998,504.863616,723.63552,4393.151339999999,2.86416,4.542246,1059.15474,1233.66192,280.753008,0.0662112,20.91684,226.828032,133.415568,19.542288,17566.4418,0.036504,A,1309.501908,1493.569584,45.940608,386.039808,3.5622,88141.72108799999,97.977036,2.078748,16.34208,4.226352,185.407464,1972.861884,396640.68852,349.759116,239.44291200000004,263.736,no_fraud
c5f4346394b9,4.461012,24866.676120000004,1446.39072,64.47954,97.664256,51.55938,0.500598,210.537216,14.7588,97493.94804,245.7576,2312.408412,1061.6521200000002,5290.975614,3089.188524,1553.352528,7.780453919999999,1154.47536,23.35488,0.291336,19.62966,7.632,465.347124,3.177792,415.19784,800.43624,458.27742,32.339736,2.558088,722.78964,637.4500800000001,370.870752,34.181532,20.91684,175.080192,59.116752000000005,11.899512,23004.883956,11.31624,B,359.129628,1364.545104,1084.313808,178.14585599999998,124.03580399999998,131479.4178,119.477736,65.001156408,5.96472,1.950624,505.433472,871.332756,98483.10318,300.73122,110.52398399999998,2.675157384,no_fraud
10187958312d,3.794424,27064.58304,1022.401764,165.00815999999998,97.664256,55.8117,0.306936,125.15772,42.421008,62685.3852,211.86,1697.159952,383.06004,5833.244268,3089.188524,271.428612,9.11974248,808.4657280000001,41.23596,0.305664,12.6027,11.358,375.089616,7.547256,84.36768000000001,518.49216,5034.71844,2.86416,3.837132,722.78964,788.4364800000001,298.809312,0.0662112,20.91684,22.37016,59.116752000000005,4.982316,7982.0646,0.036504,A,240.5403,942.323616,45.940608,220.848768,3.5622,101485.186704,178.6212,2.078748,15.49296,0.8127599999999999,95.215272,871.332756,641886.82692,381.10482,180.09143999999998,263.736,no_fraud
d2960230a353,4.35846,20689.2576,1199.333808,165.82576799999998,97.664256,59.851404,0.306936,132.72012,73.456656,64493.01084,279.65520000000004,2438.917128,704.22528,6922.717560000001,3089.188524,1307.291076,4.79309832,1210.034784,263.435748,0.38208,12.6027,7.458299999999999,428.649936,20.986668,445.742208,934.9248,5361.6489,2.86416,4.329072,1275.79284,1551.84,439.083456,0.0662112,20.91684,121.337904,104.662944,19.252056,22496.2173,0.036504,A,1309.501908,942.323616,45.940608,265.196736,3.5622,70127.3508,100.358652,2.078748,17.84544,0.975312,217.6668,871.332756,665970.2634,325.602384,279.411792,263.736,no_fraud
d00b37ba63e7,5.691636,28333.06476,1022.401764,162.10936800000002,97.664256,73.88406,0.306936,108.217944,14.7588,33976.42032,233.046,2088.690948,503.94246,25179.470616,6070.720638000001,227.973564,8.69118336,1642.04736,121.51836,0.291336,12.6027,13.5684,509.178714,22.707972,84.36768000000001,729.4788000000001,6922.00608,2.86416,7.903836,1624.58244,1155.17952,354.820704,7.862579999999999,20.91684,441.365952,127.266408,77.44357199999999,18897.882456,2.263248,B,296.62776,942.323616,54.873504,805.460544,55.641564,69747.18177600001,192.580116,69.92462192400001,15.934919999999998,0.8127599999999999,241.889208,871.332756,156.46672800000002,461.523072,909.963312,2.325978948,no_fraud
51111505c6f2,3.2303880000000005,36391.06944,1022.401764,248.44134,97.664256,47.8386,1.622376,180.590112,87.79377600000001,63308.79696,245.7576,1671.369876,384.21665999999993,614.6025960000001,32001.47592,199.18735200000003,7.3524456,846.424992,121.299408,0.33432,12.6027,9.1125,795.5381279999999,6.090768000000001,662.5413120000001,765.35328,3076.4353200000005,43.956432,2.361312,1040.4954,700.84656,328.616544,0.0662112,20.91684,428.26728,135.02707199999998,42.422244,21893.6691,0.036504,A,1309.501908,2453.68968,1171.242432,265.95072,3.5622,65778.853176,115.64068799999998,2.078748,14.50464,10.56588,431.20351199999993,871.332756,1492083.9348,402.359172,93.20928,263.736,no_fraud
8065efe77fab,17.382564000000002,75826.11168,1022.401764,408.581016,97.664256,67.50558000000001,0.306936,102.39489600000002,14.7588,44889.00252,279.65520000000004,7470.321876,532.88922,5293.189548,3089.188524,149.99712,5.16922128,1762.679808,108.089304,0.300888,12.6027,5.3334,415.761984,15.094512,433.615872,347.1048,734.0102400000001,9.14004,5.608116,6765.34356,724.45488,283.90569600000003,0.0662112,20.91684,578.9828640000001,86.003424,19.784148,44516.4114,0.036504,A,1309.501908,1324.947936,80.335296,1077.374592,3.5622,265142.47176,107.17272,2.078748,5.96472,7.233564,337.885848,871.332756,60444.026064000005,337.61377200000004,560.551968,263.736,identification_fraud
1106df45b12e,2.409972,24516.93288,1022.401764,93.207312,97.664256,74.521908,0.306936,118.654056,50.264256,68313.5412,233.046,3152.035620000001,379.4964,5702.658456,3089.188524,347.530092,8.4907656,842.9049600000001,58.02228,0.291336,12.6027,7.1865000000000006,401.91162,10.791252,481.15632,626.83728,10858.31694,2.86416,6.23124,1133.7921,918.18048,181.873248,0.0662112,20.91684,574.5627360000001,59.116752000000005,47.839908,8364.0255,0.036504,A,1309.501908,942.323616,437.22576,382.269888,3.5622,80509.774032,118.353084,2.078748,14.045279999999998,0.8127599999999999,345.47628,1268.332716,209686.35828,345.15996,406.32456,263.736,no_fraud
312661adb2ff,8.050332000000001,17026.3698,1491.538176,194.850852,129.505824,55.067544000000005,2.002392,152.457984,129.076248,64244.58576,199.1484,2632.317264,64.73946000000001,6828.244278,9309.629658,758.4780840000001,8.37010368,719.9892480000001,89.09521799999999,0.257904,19.24776,5.2056,836.126808,4.9653,542.797056,523.9164000000001,6025.14264,16.435223999999998,2.262924,2614.5666,655.28352,231.988704,0.82764,20.91684,46.680864,133.627608,54.370128,24377.6802,1.241136,B,1309.501908,3711.511518,589.388832,679.95648,67.68180000000001,68592.975324,73.96240800000001,50.321510424,50.51219999999999,0.8127599999999999,230.280312,871.332756,193973.81304,153.960096,281.294496,12.1176,no_fraud
8bb44f5c60a4,3.896976,58812.44688,1022.401764,94.545216,97.664256,60.48925200000001,0.306936,188.606256,49.926912,64944.50976,258.4692,2165.349024,635.32824,51502.855524,3089.188524,432.124056,7.48654704,1125.363744,36.747444,0.195816,13.29012,8.5302,564.8103120000001,19.066752,480.15830399999993,482.26848,2998.36158,2.86416,4.788216,1869.86466,1604.52624,359.324544,0.0662112,20.91684,174.91848,89.396064,43.389684,32513.599200000004,0.036504,A,1309.501908,942.323616,1246.65552,721.08288,3.5622,79974.015984,141.57384,2.078748,21.34632,7.314839999999999,288.659664,4016.802132,14432.835312,223.438608,1208.418192,263.736,no_fraud
e70889ea6013,3.743148,22919.50056,1661.6772,123.01284,97.664256,59.319864,0.306936,149.584272,14.7588,57980.26596,233.046,1051.492428,446.11146,11715.848376,3089.188524,149.99712,8.88102576,685.740288,157.68193200000002,0.31044,14.206680000000002,10.8603,346.300944,14.366268000000002,455.148288,360.56064,2917.99938,43.307784,3.902724,1127.37654,880.04592,332.792832,0.0662112,20.91684,326.1192,59.116752000000005,93.84168,14298.048,0.036504,A,1309.501908,942.323616,719.79696,4538.161152,3.5622,112878.579264,110.348208,2.078748,5.96472,1.300416,261.646656,871.332756,50812.792992,396.50976,188.73336,263.736,no_fraud
ad9a26b80957,5.1276,24802.86072,1302.69222,393.75258,97.664256,75.266064,0.306936,254.399136,14.7588,76003.02132,249.9948,3172.9932360000003,1212.20028,19185.37134,3089.188524,256.64948400000003,8.3077164,759.280416,120.861504,0.33432,17.03274,8.6319,486.520188,23.1714,448.46246400000007,842.1772799999999,3672.76542,2.86416,5.08338,1376.0472599999998,934.43664,376.521024,0.0662112,20.91684,687.868944,59.116752000000005,58.675236,24255.927,0.036504,A,1309.501908,942.323616,62.651808,368.972352,3.5622,101847.389328,134.95824,2.078748,31.9464,3.576144,189.7608,871.332756,107927.40024,500.236356,270.67728,263.736,no_fraud
211b95ea8f90,3.384216,26071.50216,1532.505312,255.799812,97.664256,40.39704,0.306936,141.114384,14.7588,69577.2396,254.232,1424.7618120000002,754.89774,11001.945396,3089.188524,493.6669920000001,8.03180232,746.722464,126.408288,0.31044,14.66496,10.44,349.81584,20.19222,84.36768000000001,469.7904,2869.46274,2.86416,7.346304,1275.6573,981.50064,274.3248,0.0662112,20.91684,549.659088,59.116752000000005,60.029652,26748.5418,0.036504,A,1309.501908,942.323616,587.2619520000001,390.632256,3.5622,68437.251552,108.892776,2.078748,9.55608,0.8127599999999999,175.584552,871.332756,315003.84516,425.712168,208.02336000000005,263.736,no_fraud
24b40510d6a2,2.717628,12249.15912,1022.401764,92.055228,97.664256,49.433220000000006,1.282554,136.576944,79.82402400000001,63871.13316,258.4692,2213.470152,1446.61902,4517.296416,12569.122692,812.521164,9.47699136,1195.85952,84.38775,0.248352,12.6027,9.4023,662.264988,12.975984,449.407488,574.80648,1864.40304,4.161455999999999,4.525848,1882.40211,1609.9704,247.383648,63.645516,20.91684,463.412688,164.500632,16.20462,20876.444256,8.39592,B,1309.501908,1898.94003,509.053536,297.412416,83.854188,56322.957192,124.70406,80.820359268,15.28416,7.639944,197.01636,871.332756,87725.845044,436.02678,874.5623039999999,1.065955788,payment_fraud
af1a304f3c89,3.1278360000000003,49454.6844,2114.510364,207.783924,97.664256,78.242688,0.306936,175.523304,14.7588,78824.8656,241.5204,2427.522696,879.9377400000001,8058.284232,3089.188524,302.089788,8.772995519999998,652.918368,105.023976,0.315216,19.01862,11.6208,502.630128,15.359328,468.974784,896.23344,8271.61206,119.839824,4.460256,1338.05088,754.88112,288.000096,0.0662112,20.91684,868.285632,59.116752000000005,35.0697,19039.8435,0.036504,A,1309.501908,1053.440388,908.420832,881.1331200000001,3.5622,77718.15479999999,148.851,2.078748,5.96472,0.8127599999999999,307.970616,3779.45022,649563.51192,520.954884,228.70224,263.736,no_fraud
f46e39a96ee9,8.050332000000001,66020.82828,1125.864684,83.916312,97.664256,78.13638,0.306936,114.494736,14.7588,49519.431240000005,245.7576,1656.9233639999998,,10354.787082,3089.188524,331.317168,9.14225184,1043.737056,109.403016,0.415512,12.6027,15.168599999999998,308.07645,7.414848,84.36768000000001,559.27872,3696.23544,2.86416,2.4597,971.88957,1071.12576,372.426624,,20.91684,391.828176,66.283704,73.428696,52598.069256,0.073008,B,503.608248,942.323616,50.528592,386.24544,32.629752,63363.315612,99.03553200000002,,5.96472,8.777808,447.723864,1721.8879439999998,22194.629532,376.461012,120.52392,,no_fraud
be0d0e810303,9.998819999999998,32586.8004,1115.727408,551.402268,97.664256,56.236932,0.306936,87.043224,14.7588,54355.90608,271.18080000000003,1248.605928,2038.49586,3980.036334,3089.188524,2289.772212,8.02438488,954.68976,152.71902,0.3390959999999999,12.6027,8.8956,412.18432200000007,16.683408,434.99256,601.22928,2678.9883600000003,2.86416,5.2473600000000005,1651.1031,1225.21584,355.475808,14.318172,20.91684,288.65592,87.86937599999999,69.07521600000001,13326.2637,4.088448,B,175.00111199999998,942.323616,162.70632,812.109312,46.023624,83876.318064,117.889992,43.20624528,10.40172,0.8127599999999999,196.346616,871.332756,248823.85176,331.675056,929.561952,2.3073294840000003,no_fraud
f944d35cb6c4,5.7429120000000005,36551.196,1022.401764,108.51888,97.664256,58.682016,0.306936,167.431536,14.7588,70934.61276,254.232,1896.664248,452.67606,12557.578824,3089.188524,928.438056,8.7918696,718.562208,115.971576,0.2674559999999999,13.51926,11.763,405.8868,21.450096,489.663744,705.75648,2044.81884,2.86416,3.673152,4048.76052,1466.3616,393.799392,0.0662112,20.91684,235.452672,127.987344,50.984088,21795.4857,0.036504,A,1309.501908,942.323616,1347.408864,732.7353599999999,3.5622,72402.615696,143.161584,2.078748,17.59488,0.8127599999999999,467.034816,5657.010912,288869.0202,408.074628,463.484688,263.736,no_fraud
1073082e7823,2.717628,28636.663440000004,1022.401764,107.255304,116.479728,50.071068,0.306936,40.761336,45.54144,62925.5646,199.1484,2603.627712,565.89978,7662.607043999999,3089.188524,603.958992,6.80377536,711.046464,73.129968,0.2388,12.6027,10.071000000000002,404.380416,17.411652,84.36768000000001,323.68512,6991.29852,2.86416,4.984992,1988.55252,989.7432,382.253184,0.0662112,20.91684,344.877792,59.116752000000005,32.40924,10700.0385,0.036504,A,310.130964,942.323616,45.940608,376.30656,3.5622,113445.509016,140.118408,2.078748,13.05,0.8127599999999999,157.613088,871.332756,439673.44776,464.60406,1230.022992,263.736,no_fraud
79b44ed25c29,11.383272,74311.42884,1198.288728,350.159208,97.664256,43.58628,0.306936,88.8582,95.046672,67961.1822,283.89239999999995,2437.696296,669.99558,24996.331092,8857.575144,229.627944,3.3667833599999994,1206.609888,50.26773,0.458496,18.25482,5.3505,382.516926,19.265364,467.313264,289.62648,792.1797000000001,4.544748,2.361312,2144.26539,1118.39328,419.839776,9.352332,20.91684,206.290608,133.96687200000002,16.011132,37370.243256,1.8252,B,,1233.0179939999998,135.36072,502.564608,35.408268,165568.1016,95.860044,60.177561612000005,12.52452,19.993896,207.174144,871.332756,43143.981264,427.007076,439.009536,1.5769911479999998,identification_fraud
cf5439add02c,1.589556,21333.74232,1022.401764,223.095492,97.664256,54.53600399999999,1.38852,118.275936,102.383904,51579.89244,190.674,1529.142948,329.793,5903.654628,14227.645848,338.155272,6.574532400000001,1058.388,139.39944,0.253128,12.6027,8.8686,541.3776720000001,19.8612,458.890848,453.35471999999993,1812.61998,2.86416,5.772096,1383.05016,1218.0672,247.956864,0.0662112,20.91684,262.889808,126.37583999999998,8.22324,10787.4492,0.036504,A,568.076652,2688.9369,571.948416,552.12192,3.5622,90616.502856,116.633028,2.078748,24.41568,1.056588,207.843888,1759.043748,144100.5552,349.4019,255.492192,263.736,malware_fraud
c5c8ffd0c908,3.743148,81139.66212,1022.401764,263.529924,97.664256,73.67144400000001,0.306936,362.314584,70.294056,60289.439880000005,296.604,3050.655696,1964.2221,5411.97981,3089.188524,946.525944,9.7539336,1165.035456,24.376656000000004,0.3677519999999999,12.6027,8.5815,325.253412,20.19222,449.941824,707.50248,5903.21562,2.86416,4.886604,1777.76523,1272.99216,328.125216,67.204368,20.91684,177.290256,105.38388,30.522732,22989.700956,11.243232,B,455.57226,942.323616,45.940608,909.23616,180.95976,93089.218488,106.378848,133.8350898,20.52156,1.381692,668.292888,871.332756,144988.59972,303.901512,1884.957072,1.351862064,payment_fraud
d061b54c6650,3.948252,30739.18848,1022.401764,288.541296,97.664256,44.543052,0.306936,127.577688,14.7588,52458.15324,266.9436,1575.992376,139.85724,9407.513682,3089.188524,351.28002,7.824591359999999,968.48448,28.719204,0.2674559999999999,12.6027,7.488900000000001,366.386064,11.188476,84.36768000000001,602.78904,4293.4702800000005,2.86416,3.93552,1062.31734,986.51232,224.127456,101.054844,20.91684,262.458576,59.116752000000005,36.375744,14720.7138,16.280784,B,220.478544,942.323616,45.940608,534.574656,153.53082,29411.850204,118.154616,96.156628548,8.39724,0.8127599999999999,207.06252,871.332756,37042.644924,383.33742,572.06424,1.301837844,no_fraud
a904c19b5e22,4.050804,20769.6984,1022.401764,238.96452,97.664256,40.715964,0.306936,111.469776,14.7588,84171.23028,326.2644,2057.86494,951.02298,7598.366664,3089.188524,664.729884,8.97231168,894.183264,40.360152,0.3390959999999999,18.78948,8.853299999999999,518.154252,3.0453840000000003,84.36768000000001,660.0345599999999,14597.34126,2.86416,3.246804,722.78964,486.2856,372.99984,0.993168,20.91684,328.976112,59.116752000000005,6.385104,19871.8719,0.073008,B,480.421656,1420.604016,45.940608,792.71136,16.457364000000002,84355.751448,126.35796,227.86708008,13.161360000000002,18.368376,161.408304,871.332756,78132.27211199999,511.756572,142.77686400000002,0.5940000000000001,no_fraud
14713ec51d95,2.102316,57074.7804,1022.401764,67.619898,97.664256,44.277282,0.306936,142.24874400000002,57.854496000000005,49347.32664,194.9112,2358.825462,2008.01736,6708.510372000001,3089.188524,928.272618,8.88418368,912.734784,42.002292,0.277008,12.6027,8.5374,473.213796,24.363072000000003,84.36768000000001,527.15232,5023.46241,2.86416,5.116176,1811.62764,1290.04968,381.639024,5.545188,20.91684,148.50552,59.116752000000005,51.68548200000001,12838.4556,1.168128,B,1309.501908,942.323616,601.542432,376.512192,25.434108,61351.66272000001,129.136512,52.007337288,5.96472,2.519556,140.70205199999998,871.332756,15284.76804,366.81618,926.799624,1.702208952,no_fraud
61af8fde49eb,19.48488,22467.20256,1022.401764,293.707092,97.664256,69.738048,0.306936,134.459472,14.7588,50576.31648,305.0784,2628.756504,281.93394,5182.96467,3089.188524,185.621436,9.41926752,1397.167296,72.38188199999999,0.515808,12.6027,7.533899999999999,447.16590600000006,12.049128,84.36768000000001,285.57576,2265.78828,2.86416,3.2796,1216.74258,774.9278400000001,338.934432,10.511028,20.91684,79.346688,124.976376,27.57204,24505.976556,7.373808,B,205.58538,942.323616,63.077184,835.4828160000001,35.408268,39926.146812000006,147.395568,15.791226383999998,14.01048,2.194452,108.8334,871.332756,101559.0312,210.578832,595.736928,5.668724412,no_fraud
deaf77f02382,3.896976,56050.13304,1022.401764,120.485688,157.47732000000002,53.68554,0.306936,119.410296,14.7588,68928.6114,279.65520000000004,2464.605468,4135.72926,12827.823948,3089.188524,972.77544,7.295272560000001,948.696192,237.325722,0.26268,12.6027,6.3216,438.21129,13.439412,422.86732799999993,735.01944,9309.29562,2.86416,4.788216,1871.73963,1413.4464,237.229536,63.066168,20.91684,458.72304,139.183056,30.667848,18342.2208,4.161455999999999,B,308.174724,942.323616,254.739456,411.538176,74.022516,57316.813524,96.190824,143.28382344,15.21804,6.3395280000000005,200.588328,1339.54359,215477.98908000003,313.72495200000003,1317.553296,0.533196852,payment_fraud
36f2fbc0a810,8.870748,28894.88712,1960.04754,230.268144,97.664256,68.674968,0.306936,125.989584,14.7588,83481.46956,283.89239999999995,2530.326924,1362.06072,5082.176232,7632.263424000001,222.23838,7.67455344,792.3877440000001,90.463668,0.348648,18.63672,8.4033,612.658926,12.644964,84.36768000000001,1159.41384,7553.72748,15.41592,4.329072,947.74086,919.57968,356.29468799999995,9.766152,20.91684,99.614592,119.251296,28.007388,29580.1713,5.84064,B,1309.501908,963.23448,584.922384,501.39936,70.88777999999999,92306.377524,172.66716,38.472736836,12.72636,9.75312,433.770864,871.332756,222665.43336,235.851864,242.992272,4.83254238,no_fraud
c1ffde2da7d9,7.588848,37121.106,1022.401764,1089.46266,97.664256,56.34324,0.306936,40.761336,14.7588,44616.3198,258.4692,3265.4712600000003,864.52656,8952.713568000001,3089.188524,1312.585092,7.902217439999999,1054.487424,172.351716,0.277008,12.6027,12.1194,360.988188,16.749612,84.36768000000001,578.55456,3603.20688,2.86416,3.509172,1324.63242,1289.96064,388.14912,0.082764,20.91684,89.21112,81.50817599999999,42.035268,33663.9645,0.438048,B,383.592924,942.323616,484.01712,362.666304,29.423772,116249.525064,89.83984799999999,19.60098,13.9548,5.120388,129.93033599999998,1416.743916,72197.45395200001,496.7535,272.3748,42.768,no_fraud
1426f76716de,3.948252,23997.43632,1022.401764,1010.823636,97.664256,78.13638,0.306936,114.116616,14.7588,65620.36788,237.2832,2618.786376,528.38778,16548.031536,3089.188524,1134.684096,9.43167888,1400.4970560000002,127.211112,0.315216,12.6027,9.3825,444.634344,13.373207999999998,458.6170560000001,785.65344,2318.95506,2.86416,3.541968,1766.22174,892.1808,344.420928,0.0662112,20.91684,73.740672,101.100672,26.556228,25104.5121,0.036504,A,1309.501908,942.323616,621.65664,311.326848,3.5622,102972.894456,109.223556,2.078748,5.96472,0.8127599999999999,331.858152,871.332756,626095.39224,320.244144,1151.165472,263.736,no_fraud
e0f325c4df28,1.589556,38124.176640000005,1022.401764,57.715692,97.664256,60.382944,1.045044,100.655544,14.7588,47680.1652,148.302,1391.138064,550.61364,5032.598628,3089.188524,149.99712,13.45428144,861.741888,91.448952,0.434616,12.6027,12.8817,425.469792,14.035248,84.36768000000001,619.3411199999999,4928.65098,2.86416,6.5592,1253.79018,1385.92032,237.720864,0.0662112,20.91684,508.961568,59.116752000000005,20.171124,9221.6481,0.036504,A,362.295648,1387.5693,45.940608,304.33536000000004,3.5622,82125.133056,160.692924,2.078748,13.1544,0.8127599999999999,172.235832,871.332756,54652.972536,360.02907600000003,575.027184,263.736,no_fraud
1919e4c3a7cc,4.512288,40237.08348,1022.401764,179.836596,97.664256,81.96346799999999,0.306936,181.270728,59.119536,77781.40356,262.7064,2138.388984,372.7755,23104.361172,3089.188524,492.894948,7.94202192,1068.282144,505.888596,0.224472,12.6027,9.2565,437.416254,11.25468,445.173648,536.3944799999999,3606.9855,2.86416,3.476376,1019.28339,1498.69584,279.811296,32.526252,20.91684,381.316896,93.93372,34.82784,19194.673956,6.93576,B,216.93672,963.901848,249.057648,495.436032,93.68586,43551.047676,134.032056,78.140719716,25.43184,0.8127599999999999,383.98656,1091.325858,171869.04288,477.731748,196.51108800000003,1.723053432,no_fraud
32c1d5bdae8d,5.076324,37048.099440000005,1022.401764,243.312708,97.664256,39.759192,0.306936,141.190008,70.20972,67030.28328,266.9436,2497.567932,4135.72926,9432.8106,3089.188524,1499.0888639999998,7.75588824,1212.6034559999998,234.607068,0.410736,12.6027,9.3627,489.5748,11.188476,84.36768000000001,666.22704,21473.04594,2.86416,3.902724,964.09602,1193.6448,210.8616,43.120044,20.91684,139.61136,117.809424,89.149596,22296.6693,5.11056,B,293.544108,942.323616,242.342784,644.176512,106.29604799999998,69181.464756,103.798764,138.53790923999998,18.6354,2.519556,361.66176,871.332756,141149.44368,330.603408,479.132736,0.957696744,payment_fraud
6955c8adcd36,2.2048680000000003,125942.5596,1022.401764,178.312872,97.664256,50.389992,0.306936,154.424208,14.7588,59029.76844,241.5204,2057.966676,358.33338000000003,11315.235204,3089.188524,476.351148,8.17394544,936.994464,156.769632,0.2674559999999999,12.6027,16.397100000000002,503.822682,15.690348,171.724992,508.50504,2653.70886,2.86416,5.41134,1656.54729,1374.16704,343.192608,4.3864920000000005,20.91684,76.166352,99.701208,38.93946,20145.780456,2.19024,B,514.98018,1130.966304,45.940608,396.18432,33.983388,96890.279904,122.520912,32.962037052,5.96472,3.738696,356.861928,871.332756,17315.581248000002,427.31964,508.94736,4.03471698,no_fraud
